delivery_id,order_id,delivery_status,delivery_time,rider_id
4827,442,Cancelled,11:55:20,23
4828,6853,Delivered,20:44:24,39
4829,6594,Cancelled,16:34:46,39
4830,6788,Picked Up,22:05:13,14
4831,1859,Delivered,13:25:36,48
4832,7426,Cancelled,23:26:18,22
4833,6329,Cancelled,16:27:22,23
4834,78,Picked Up,20:54:17,23
4835,938,Picked Up,13:21:34,43
4836,2689,Cancelled,10:01:19,43
4837,4451,Picked Up,11:09:36,44
4838,7664,In Transit,16:51:01,46
4839,6395,Returned,18:20:35,46
4840,1709,Failed,10:26:26,16
4841,6744,Returned,14:47:37,37
4842,6770,Delivered,16:21:49,26
4843,7038,Failed,23:47:31,13
4844,405,Cancelled,13:27:08,34
4845,3738,Picked Up,16:49:50,29
4846,777,In Transit,22:32:25,25
4847,1726,Delivered,14:19:56,27
4848,9974,Returned,22:01:39,34
4849,8334,Picked Up,18:06:13,1
4850,7502,Cancelled,15:08:00,39
4851,7235,Delivered,12:09:24,23
4852,7207,Picked Up,19:15:44,32
4853,5234,Delivered,13:07:12,22
4854,4476,Failed,19:04:52,27
4855,3798,In Transit,14:54:19,7
4856,7713,In Transit,23:28:36,47
4857,5540,Returned,13:53:20,6
4858,9248,In Transit,23:21:48,44
4859,9025,Returned,18:51:33,3
4860,8598,In Transit,16:30:08,5
4861,1515,Picked Up,23:26:39,1
4862,162,Picked Up,20:58:41,17
4863,5914,Picked Up,17:53:12,23
4864,37,Cancelled,17:59:42,13
4865,4712,In Transit,13:59:29,7
4866,6327,Returned,10:46:20,4
4867,507,Cancelled,17:57:05,23
4868,860,Failed,19:56:45,13
4869,5276,Cancelled,19:08:13,38
4870,9139,Cancelled,13:09:34,19
4871,2007,In Transit,12:51:54,47
4872,8990,Picked Up,13:12:54,4
4873,9092,Cancelled,11:40:14,45
4874,2829,In Transit,14:31:04,20
4875,2368,Cancelled,18:38:46,19
4876,7693,In Transit,13:29:46,13
4877,2333,Failed,23:54:28,41
4878,7238,Returned,22:55:13,14
4879,2437,Returned,10:13:24,36
4880,2518,Picked Up,20:39:28,46
4881,5281,Picked Up,13:22:06,48
4882,9149,Failed,18:28:46,24
4883,1228,Returned,11:05:35,33
4884,3683,Delivered,22:22:44,29
4885,3015,Returned,12:57:48,35
4886,1803,In Transit,14:17:42,3
4887,968,Delivered,16:34:23,46
4888,8553,Picked Up,13:03:44,36
4889,2241,Returned,13:07:56,41
4890,9246,Cancelled,20:35:38,38
4891,760,Returned,12:44:20,37
4892,520,In Transit,10:30:16,47
4893,9243,Failed,20:02:37,6
4894,4956,Failed,17:13:36,5
4895,8906,Failed,19:21:29,34
4896,3786,Returned,13:13:26,43
4897,443,Picked Up,21:17:19,38
4898,7874,Picked Up,10:41:06,24
4899,6745,Returned,22:24:18,2
4900,129,Picked Up,11:50:09,32
4901,3043,Cancelled,21:44:13,9
4902,4115,Picked Up,23:49:13,46
4903,5523,In Transit,14:47:24,48
4904,7205,Delivered,23:18:04,26
4905,6234,Picked Up,15:50:58,33
4906,7039,Delivered,11:41:22,6
4907,3555,Picked Up,12:13:17,34
4908,281,Failed,15:45:38,35
4909,8289,Returned,16:59:41,13
4910,1059,Returned,21:15:16,21
4911,8413,Cancelled,10:36:47,36
4912,767,Picked Up,23:50:15,27
4913,6092,Cancelled,15:29:11,20
4914,546,Picked Up,10:05:02,6
4915,3932,Failed,14:11:11,23
4916,834,Delivered,17:22:41,11
4917,6561,In Transit,18:07:44,21
4918,9153,Picked Up,22:55:13,4
4919,2330,Returned,10:04:05,14
4920,7176,Failed,15:52:24,35
4921,7720,Picked Up,19:52:24,21
4922,4134,Failed,23:56:34,27
4923,2365,Picked Up,23:45:58,32
4924,2089,Delivered,10:01:22,36
4925,3411,Delivered,17:49:36,49
4926,953,Delivered,18:23:55,34
4927,6844,In Transit,16:03:19,48
4928,4204,Failed,10:55:25,48
4929,3077,Returned,23:16:01,5
4930,1371,Picked Up,22:16:31,25
4931,160,Failed,12:22:31,24
4932,6305,Returned,16:55:30,21
4933,2801,Returned,14:08:00,39
4934,6005,In Transit,19:56:50,50
4935,5036,In Transit,21:12:42,49
4936,5865,Returned,12:05:41,40
4937,4177,Delivered,13:05:49,5
4938,264,In Transit,23:53:51,41
4939,3289,Failed,10:02:41,39
4940,211,Returned,15:47:46,9
4941,2522,Failed,10:51:40,40
4942,2306,Cancelled,14:31:41,3
4943,9754,Cancelled,17:48:02,18
4944,7983,Returned,16:52:52,27
4945,1174,Failed,11:30:50,45
4946,2394,Picked Up,22:49:47,37
4947,9072,Picked Up,13:36:18,35
4948,9526,Delivered,20:01:44,36
4949,7362,Failed,13:27:32,4
4950,2971,Picked Up,23:33:53,7
4951,1335,Failed,18:32:45,29
4952,17,Returned,18:43:43,31
4953,5124,Picked Up,18:04:23,39
4954,9653,In Transit,20:38:47,2
4955,4673,Picked Up,18:28:09,28
4956,5218,Picked Up,14:12:41,3
4957,2591,In Transit,10:44:59,46
4958,9127,Returned,15:16:47,14
4959,3866,Delivered,18:28:55,9
4960,1836,Failed,10:44:10,50
4961,3244,Failed,20:40:19,49
4962,1483,Failed,22:50:01,50
4963,6985,In Transit,18:02:30,44
4964,2427,Failed,11:41:54,32
4965,8503,Delivered,14:53:56,12
4966,2503,Delivered,21:11:19,17
4967,1789,Returned,21:41:45,31
4968,1782,Cancelled,22:03:05,2
4969,9336,Failed,12:02:51,33
4970,3075,Picked Up,23:52:33,37
4971,2848,Cancelled,13:25:52,16
4972,3115,Picked Up,17:01:58,46
4973,3476,Picked Up,15:28:39,44
4974,8530,Failed,19:19:46,42
4975,2737,Failed,17:34:40,48
4976,4922,Cancelled,14:23:04,47
4977,8810,Returned,17:08:16,27
4978,9412,Returned,23:08:11,41
4979,672,Returned,19:44:42,15
4980,6262,Returned,13:11:44,30
4981,2017,Delivered,12:00:23,45
4982,4909,Delivered,17:08:40,2
4983,5516,Picked Up,15:48:00,39
4984,6851,Picked Up,19:43:05,36
4985,5916,In Transit,16:23:49,33
4986,8182,Cancelled,21:13:53,49
4987,6879,Cancelled,19:24:55,33
4988,6640,In Transit,12:03:37,22
4989,289,In Transit,22:20:58,41
4990,6405,Picked Up,18:45:22,24
4991,4753,Cancelled,15:59:28,2
4992,4996,Failed,23:58:41,20
4993,7381,Returned,16:19:01,4
4994,3082,Picked Up,11:36:59,30
4995,7232,Delivered,18:26:13,13
4996,6819,Failed,14:32:49,21
4997,2937,Failed,11:23:17,28
4998,8960,Returned,17:11:26,19
4999,798,Picked Up,22:53:03,5
5000,409,Returned,12:03:28,10
5001,5597,Delivered,12:23:34,29
5002,9329,Returned,15:36:31,38
5003,7065,Delivered,21:49:41,35
5004,9764,In Transit,12:18:54,10
5005,7697,Picked Up,10:04:11,12
5006,3908,Cancelled,12:38:39,18
5007,6978,Returned,11:51:10,28
5008,8439,In Transit,17:59:49,12
5009,846,Returned,20:55:48,50
5010,7421,Failed,11:02:25,13
5011,2593,Picked Up,23:47:04,14
5012,4376,Delivered,16:18:53,1
5013,6504,Cancelled,18:32:30,39
5014,7960,Delivered,22:38:08,43
5015,1116,In Transit,10:59:33,37
5016,3624,Returned,10:57:53,31
5017,6081,In Transit,17:38:40,29
5018,7394,Cancelled,23:14:39,23
5019,170,Picked Up,15:07:39,25
5020,2772,Cancelled,15:56:01,47
5021,7189,In Transit,18:24:28,36
5022,8130,In Transit,19:52:49,23
5023,8844,Failed,18:17:08,16
5024,9811,Cancelled,16:38:25,2
5025,9962,In Transit,22:24:41,43
5026,9916,Returned,21:00:57,40
5027,7514,Failed,23:36:44,4
5028,3988,Failed,15:28:02,40
5029,943,Returned,12:52:14,26
5030,251,Delivered,16:00:42,39
5031,5718,Failed,19:03:20,10
5032,4596,Cancelled,21:23:49,47
5033,2306,Failed,11:32:28,44
5034,9513,Cancelled,20:34:40,34
5035,5972,Delivered,22:54:10,23
5036,6911,Delivered,19:19:02,40
5037,7478,Picked Up,20:51:12,12
5038,885,Delivered,11:07:19,48
5039,7745,Picked Up,20:52:24,3
5040,5233,Delivered,13:12:16,26
5041,3782,Delivered,21:49:22,4
5042,7459,Returned,23:48:14,9
5043,6140,Cancelled,15:26:37,19
5044,6066,Returned,10:24:38,7
5045,8156,Failed,18:33:34,25
5046,5828,Cancelled,10:20:34,8
5047,8553,Picked Up,16:10:13,36
5048,2780,Failed,22:28:05,21
5049,5473,Cancelled,11:05:21,31
5050,1785,Picked Up,21:11:09,49
5051,7316,Failed,17:31:20,14
5052,215,Cancelled,23:12:39,9
5053,5055,Picked Up,15:52:57,28
5054,6877,Returned,22:16:50,44
5055,6566,Cancelled,17:19:28,38
5056,5394,Cancelled,19:29:43,48
5057,6896,Cancelled,10:46:02,48
5058,9109,Cancelled,16:19:01,39
5059,2273,Cancelled,15:22:10,28
5060,8423,Delivered,11:15:38,20
5061,4979,Returned,11:38:15,50
5062,2971,Picked Up,22:16:30,2
5063,5482,Failed,21:45:13,32
5064,8434,Returned,21:15:04,21
5065,2037,Delivered,15:35:05,48
5066,9047,In Transit,21:51:57,1
5067,213,Failed,22:08:56,32
5068,9977,In Transit,23:04:00,29
5069,568,Returned,10:38:41,6
5070,2142,Returned,18:51:49,40
5071,7337,Delivered,15:28:01,28
5072,7650,Delivered,18:41:17,10
5073,6071,Delivered,11:57:46,38
5074,28,Delivered,18:10:38,20
5075,6900,Returned,13:13:59,36
5076,4016,Failed,15:45:37,23
5077,3523,Picked Up,15:56:09,48
5078,3186,Returned,12:45:30,14
5079,5379,In Transit,11:16:35,13
5080,4916,Returned,14:17:24,1
5081,2680,Delivered,11:34:09,34
5082,6406,In Transit,21:08:57,14
5083,8713,Cancelled,17:32:59,23
5084,9173,Cancelled,16:40:19,4
5085,2864,Picked Up,15:34:37,39
5086,5423,Returned,19:10:53,3
5087,4260,Failed,14:51:44,14
5088,8098,In Transit,13:11:20,47
5089,755,Picked Up,11:31:11,5
5090,9896,Cancelled,21:53:20,45
5091,3166,Cancelled,13:40:25,3
5092,861,Returned,10:55:06,20
5093,6478,In Transit,17:59:40,2
5094,9325,Cancelled,21:48:22,8
5095,1721,Returned,19:09:49,17
5096,3456,In Transit,16:36:12,27
5097,5119,Returned,22:00:15,16
5098,9702,In Transit,16:42:17,19
5099,7305,Picked Up,11:12:18,37
5100,2060,Cancelled,18:35:47,13
5101,4735,Returned,12:16:48,31
5102,1840,Returned,14:35:02,18
5103,6892,In Transit,22:01:02,12
5104,1869,Delivered,23:48:07,32
5105,1970,Picked Up,14:48:42,34
5106,7504,In Transit,21:58:15,18
5107,7488,In Transit,23:57:46,18
5108,4393,Delivered,22:17:49,43
5109,1563,Cancelled,12:25:18,19
5110,6382,Delivered,20:31:15,36
5111,488,Picked Up,16:47:41,39
5112,378,Delivered,20:02:11,2
5113,1584,Returned,10:00:24,41
5114,8080,Cancelled,14:23:10,48
5115,9113,In Transit,14:34:51,31
5116,8243,Delivered,10:05:18,2
5117,8710,Returned,15:58:43,3
5118,7570,Delivered,16:20:11,43
5119,1707,Picked Up,11:11:13,38
5120,299,Returned,22:01:39,26
5121,9295,In Transit,22:17:43,48
5122,9949,Cancelled,15:50:09,27
5123,7563,Delivered,11:58:14,47
5124,2471,Failed,20:16:35,22
5125,6788,Returned,16:26:25,39
5126,4126,Cancelled,20:23:48,38
5127,3898,In Transit,22:53:09,26
5128,8623,Failed,22:20:09,25
5129,5986,Returned,14:09:18,46
5130,3192,In Transit,21:44:55,34
5131,612,Returned,17:26:08,30
5132,6231,Picked Up,12:07:35,13
5133,3428,Delivered,18:42:17,11
5134,7142,Picked Up,18:12:02,46
5135,9148,Delivered,10:01:21,37
5136,8417,Delivered,14:56:38,34
5137,2711,Cancelled,12:07:30,46
5138,7295,In Transit,14:03:28,3
5139,5419,In Transit,11:59:23,27
5140,1132,Failed,13:24:15,26
5141,1604,In Transit,22:38:27,33
5142,3632,Delivered,22:00:59,28
5143,9731,Failed,19:00:22,13
5144,1003,Picked Up,22:45:46,15
5145,6952,Cancelled,18:17:53,7
5146,1895,In Transit,20:30:57,29
5147,5535,Returned,22:34:29,26
5148,4185,In Transit,21:30:21,11
5149,4808,Returned,19:55:32,11
5150,7242,Delivered,15:09:46,35
5151,6793,Returned,20:04:13,17
5152,9768,Delivered,16:33:39,11
5153,4305,Picked Up,21:13:13,21
5154,3319,Delivered,11:23:19,19
5155,6967,Failed,12:49:32,39
5156,9248,Picked Up,10:48:04,27
5157,9646,Failed,16:09:26,50
5158,3114,Picked Up,13:08:35,45
5159,9636,Returned,17:57:32,39
5160,1825,Picked Up,19:05:56,3
5161,2520,Picked Up,22:15:59,41
5162,8620,In Transit,16:16:39,18
5163,2165,Picked Up,18:36:25,5
5164,1745,Cancelled,22:54:40,45
5165,3231,Delivered,19:22:43,10
5166,2207,Cancelled,11:07:07,48
5167,4216,Failed,20:02:45,34
5168,3076,Delivered,12:44:29,43
5169,6154,Delivered,23:29:39,41
5170,4227,In Transit,20:04:02,28
5171,4445,In Transit,16:13:20,48
5172,9628,Cancelled,14:23:16,4
5173,4233,Failed,17:03:58,23
5174,1918,In Transit,13:07:02,45
5175,9201,Failed,13:47:15,13
5176,1090,Returned,13:41:08,14
5177,9056,Picked Up,14:37:45,19
5178,1445,Delivered,17:07:00,11
5179,6413,In Transit,14:13:48,21
5180,9761,Delivered,21:22:44,7
5181,2500,Picked Up,12:04:43,10
5182,4135,Cancelled,10:52:08,14
5183,9709,Failed,17:15:44,48
5184,4301,Picked Up,10:04:48,23
5185,4519,Delivered,12:27:02,11
5186,5347,Picked Up,14:33:24,9
5187,6091,In Transit,21:17:28,2
5188,8749,Picked Up,14:38:15,34
5189,3689,Returned,11:11:52,12
5190,2573,Returned,13:22:58,15
5191,3824,Delivered,12:22:38,33
5192,3067,Picked Up,18:50:28,21
5193,9852,Cancelled,22:30:01,37
5194,2026,Returned,12:32:05,20
5195,3322,Returned,13:27:51,31
5196,7889,Failed,15:16:33,4
5197,8405,Picked Up,18:05:14,12
5198,311,Delivered,21:07:08,43
5199,4694,Failed,13:41:29,28
5200,4128,Picked Up,19:40:58,22
5201,1,Returned,12:00:05,32
5202,7172,In Transit,18:46:23,35
5203,7776,Delivered,11:55:22,45
5204,3585,Delivered,12:49:23,9
5205,2794,Returned,22:46:39,39
5206,212,Picked Up,19:49:36,26
5207,2647,Cancelled,19:52:29,27
5208,5952,Returned,22:27:46,13
5209,4042,Delivered,23:25:58,6
5210,2806,Picked Up,15:21:22,36
5211,9729,Delivered,16:58:05,41
5212,6742,Returned,22:19:05,4
5213,4427,Delivered,13:49:33,41
5214,9680,Picked Up,17:13:17,11
5215,9106,Picked Up,17:45:23,16
5216,6741,Picked Up,11:28:36,2
5217,3538,In Transit,21:49:36,14
5218,4691,Failed,19:26:37,6
5219,419,Cancelled,22:52:07,18
5220,1025,Failed,16:14:25,13
5221,9058,In Transit,14:13:21,14
5222,5705,Cancelled,19:52:27,14
5223,3018,Delivered,18:21:39,10
5224,2428,Picked Up,22:06:25,27
5225,2552,Picked Up,22:02:53,14
5226,5175,In Transit,23:48:35,23
5227,8355,Cancelled,12:54:16,10
5228,372,Picked Up,11:12:09,11
5229,2698,In Transit,23:32:51,9
5230,1227,In Transit,21:30:26,5
5231,4252,Picked Up,18:10:14,19
5232,2495,In Transit,20:59:55,32
5233,7273,In Transit,11:45:44,8
5234,4036,Returned,20:44:20,36
5235,6495,In Transit,17:34:34,13
5236,3549,Picked Up,15:50:19,40
5237,9435,Failed,20:54:07,2
5238,9287,Cancelled,21:31:01,21
5239,5547,Returned,17:48:29,19
5240,6341,Delivered,15:43:06,27
5241,4084,Returned,16:15:10,30
5242,3087,In Transit,21:22:53,11
5243,5980,In Transit,10:46:30,33
5244,773,Returned,17:48:59,43
5245,3364,Returned,23:14:20,22
5246,2010,Picked Up,12:35:42,50
5247,4001,Returned,10:35:36,9
5248,1148,Failed,10:27:45,6
5249,3248,Returned,13:56:39,13
5250,1372,Delivered,16:33:03,17
5251,5130,In Transit,23:59:12,34
5252,5785,Failed,11:41:13,23
5253,8127,Cancelled,15:11:50,38
5254,8812,In Transit,11:57:39,16
5255,305,Cancelled,14:16:45,9
5256,8077,In Transit,13:38:04,13
5257,8192,Cancelled,16:12:17,43
5258,1017,Picked Up,11:55:17,21
5259,7979,Cancelled,17:07:54,17
5260,5246,Failed,23:18:13,23
5261,2720,Returned,14:19:57,21
5262,7335,Cancelled,11:20:47,13
5263,3605,Returned,13:12:28,4
5264,3065,Failed,21:57:48,11
5265,3943,Delivered,16:25:44,29
5266,684,Delivered,10:31:24,12
5267,6093,In Transit,15:00:24,25
5268,1112,Returned,22:08:22,25
5269,199,Failed,22:21:38,30
5270,2492,Failed,19:53:58,10
5271,4906,In Transit,19:18:20,46
5272,8033,Picked Up,17:11:48,30
5273,3170,Delivered,16:51:28,11
5274,6627,In Transit,22:32:55,21
5275,4461,Delivered,12:37:37,35
5276,9974,Failed,21:57:12,1
5277,1947,Delivered,17:32:41,20
5278,2317,Failed,16:27:30,31
5279,7291,In Transit,15:28:09,47
5280,9986,Delivered,23:31:40,47
5281,5049,Cancelled,23:37:38,5
5282,9334,Failed,12:39:13,29
5283,3309,Returned,18:13:48,23
5284,6993,In Transit,20:33:23,25
5285,2611,Delivered,13:22:24,46
5286,6290,In Transit,19:45:19,39
5287,8469,Returned,12:24:56,6
5288,4223,Cancelled,15:02:00,38
5289,2291,Picked Up,18:01:12,48
5290,5321,Delivered,23:38:32,6
5291,5682,Picked Up,20:47:47,13
5292,1778,Picked Up,20:18:20,45
5293,2734,Picked Up,13:41:00,6
5294,9789,Delivered,14:25:16,32
5295,6566,In Transit,17:17:06,40
5296,2782,Picked Up,10:24:12,20
5297,2811,Cancelled,20:00:45,12
5298,6611,Failed,13:27:09,8
5299,526,In Transit,15:14:42,33
5300,730,In Transit,21:31:44,5
5301,1121,Failed,14:29:50,2
5302,7876,Delivered,11:59:30,9
5303,1735,Picked Up,16:16:29,20
5304,7026,Delivered,12:48:33,3
5305,6094,Delivered,22:01:08,47
5306,6330,Cancelled,14:56:58,4
5307,2782,Failed,18:37:02,35
5308,754,In Transit,14:37:14,39
5309,6774,Picked Up,23:27:10,25
5310,373,Delivered,20:02:18,43
5311,670,Picked Up,13:58:10,34
5312,7132,Picked Up,14:32:43,37
5313,4127,Delivered,12:57:18,29
5314,5679,Cancelled,23:44:17,42
5315,2622,Cancelled,20:44:52,42
5316,969,Cancelled,21:41:43,18
5317,8072,Failed,12:28:55,40
5318,8914,Delivered,15:15:08,3
5319,9484,Failed,12:50:07,21
5320,975,Cancelled,16:32:08,6
5321,8751,In Transit,18:03:17,10
5322,8780,Picked Up,23:56:44,3
5323,7623,Cancelled,22:35:55,28
5324,1824,In Transit,16:53:21,47
5325,4316,Cancelled,10:00:25,12
5326,8186,Cancelled,21:18:10,46
5327,1058,Failed,17:59:53,4
5328,6164,Delivered,11:24:25,36
5329,1568,Returned,15:22:56,37
5330,3319,Cancelled,20:12:54,36
5331,5469,Failed,23:22:16,11
5332,6286,In Transit,15:52:39,38
5333,7012,Returned,16:49:17,26
5334,1670,Delivered,18:15:56,48
5335,3275,Picked Up,15:34:36,36
5336,689,Delivered,10:09:04,17
5337,1012,Returned,22:35:39,42
5338,3832,Delivered,16:17:06,4
5339,1447,Cancelled,13:03:21,11
5340,4078,In Transit,20:22:21,29
5341,6152,Returned,18:11:28,26
5342,2461,Cancelled,10:47:05,45
5343,7474,Failed,19:17:05,7
5344,7366,Delivered,13:17:34,32
5345,4814,In Transit,21:22:50,40
5346,3803,Delivered,17:03:20,1
5347,9092,Failed,23:27:33,5
5348,8175,In Transit,18:37:19,5
5349,6345,Failed,17:32:55,42
5350,6864,Failed,12:19:05,25
5351,2909,Picked Up,11:01:10,39
5352,1618,Failed,22:11:41,9
5353,9164,Returned,11:43:15,2
5354,8081,Picked Up,12:11:42,47
5355,6321,Picked Up,20:44:24,15
5356,8241,Cancelled,18:35:33,12
5357,9647,In Transit,21:06:56,17
5358,6993,Delivered,20:04:38,3
5359,8362,Failed,23:45:07,50
5360,4412,In Transit,15:24:02,45
5361,4017,Failed,10:02:00,32
5362,6774,Returned,22:00:04,20
5363,647,Picked Up,19:24:15,21
5364,2307,Returned,14:56:49,20
5365,6627,Returned,16:02:58,45
5366,7857,Delivered,18:11:07,31
5367,684,In Transit,12:21:32,39
5368,5218,Cancelled,20:52:03,31
5369,4667,In Transit,10:25:49,41
5370,7256,In Transit,22:16:31,35
5371,6737,Cancelled,21:59:06,35
5372,2798,Returned,15:38:57,7
5373,5634,Picked Up,10:02:22,5
5374,2842,Returned,21:15:34,2
5375,38,In Transit,22:08:51,46
5376,2683,Returned,18:41:52,41
5377,2319,Failed,20:55:03,13
5378,5705,Returned,15:04:05,46
5379,8946,Picked Up,13:37:02,36
5380,8655,Failed,20:47:45,47
5381,317,In Transit,21:24:29,6
5382,2480,Failed,12:14:17,1
5383,7690,Failed,15:35:11,1
5384,5058,In Transit,14:48:44,13
5385,4479,Returned,12:40:33,45
5386,7840,Cancelled,18:38:24,50
5387,4026,In Transit,14:51:48,38
5388,6435,Returned,23:16:40,39
5389,6099,In Transit,19:18:45,48
5390,2622,Failed,20:48:31,2
5391,6285,Failed,23:20:20,41
5392,6978,Picked Up,17:14:56,6
5393,6244,Returned,14:32:20,7
5394,3269,Failed,18:32:48,6
5395,2966,Delivered,12:33:20,40
5396,3146,Returned,23:06:22,3
5397,7781,Returned,15:22:03,25
5398,939,Picked Up,14:51:30,48
5399,9989,Cancelled,19:22:33,45
5400,6174,Failed,12:30:40,10
5401,1598,Failed,11:28:55,44
5402,3119,Picked Up,20:00:48,50
5403,8756,In Transit,20:57:16,48
5404,2503,Picked Up,15:09:09,40
5405,5705,Delivered,21:04:57,23
5406,1400,Failed,21:37:09,9
5407,5888,Cancelled,14:49:04,23
5408,8975,Failed,13:19:31,31
5409,7499,Picked Up,18:49:42,39
5410,6437,Returned,19:37:21,21
5411,6427,Returned,19:04:54,40
5412,9736,Picked Up,23:01:54,38
5413,1061,Failed,13:42:05,27
5414,660,Returned,17:01:03,19
5415,8000,Cancelled,17:39:05,9
5416,371,Returned,15:58:11,12
5417,6116,Delivered,13:51:51,31
5418,6783,Delivered,22:11:59,26
5419,2385,Delivered,20:04:53,1
5420,9336,Failed,15:44:43,48
5421,3027,Picked Up,16:14:49,44
5422,1804,In Transit,12:54:51,21
5423,6847,Picked Up,12:42:23,16
5424,4240,Returned,22:32:56,23
5425,8654,Failed,18:35:48,23
5426,1866,Failed,12:28:26,23
5427,725,Returned,21:57:07,2
5428,377,Cancelled,17:34:53,14
5429,2363,Picked Up,17:36:37,18
5430,1804,Failed,22:58:56,40
5431,9721,Failed,20:14:50,32
5432,3617,In Transit,22:07:50,42
5433,7834,In Transit,14:22:58,11
5434,8238,Returned,15:14:38,49
5435,7299,Picked Up,11:17:41,5
5436,3693,In Transit,22:59:30,11
5437,4090,Failed,14:52:11,7
5438,7674,Failed,11:22:16,4
5439,8318,Cancelled,23:48:48,27
5440,7903,Failed,15:31:51,22
5441,9635,Returned,14:43:13,8
5442,4370,In Transit,22:47:42,6
5443,6586,Returned,14:07:29,3
5444,6181,Failed,21:51:11,29
5445,8441,Delivered,23:33:22,44
5446,992,In Transit,12:38:20,18
5447,5096,In Transit,19:00:04,18
5448,1233,Returned,18:48:52,42
5449,7654,Picked Up,15:09:35,4
5450,7362,In Transit,20:48:14,34
5451,446,Picked Up,10:38:22,25
5452,4586,Failed,16:12:46,27
5453,4159,In Transit,19:59:53,42
5454,8130,Returned,10:13:55,4
5455,9590,Returned,19:25:04,29
5456,8103,Cancelled,12:03:27,28
5457,6362,Delivered,18:54:54,19
5458,5454,Cancelled,17:07:49,46
5459,7775,Returned,21:30:45,24
5460,8188,In Transit,13:36:24,48
5461,2240,Returned,15:38:27,21
5462,5842,Delivered,21:08:37,25
5463,1594,Cancelled,19:03:54,35
5464,7959,Failed,11:17:53,43
5465,9025,Picked Up,15:17:35,4
5466,1255,Failed,10:30:31,10
5467,4877,Delivered,12:31:05,19
5468,3435,Picked Up,23:45:54,41
5469,4238,In Transit,19:44:12,9
5470,6097,Delivered,14:52:05,26
5471,7677,Delivered,13:06:47,1
5472,4287,Picked Up,12:25:23,36
5473,7630,Cancelled,16:16:21,43
5474,4175,In Transit,18:15:36,8
5475,5560,Picked Up,10:41:49,3
5476,4436,Returned,19:03:33,48
5477,8415,Returned,17:51:46,10
5478,4651,Picked Up,23:03:47,18
5479,9372,Returned,10:55:42,20
5480,1054,Failed,12:23:22,43
5481,9491,Picked Up,13:19:06,32
5482,74,Failed,11:54:01,44
5483,3013,In Transit,19:32:40,11
5484,5353,Returned,11:14:02,21
5485,9813,Delivered,18:12:13,11
5486,9897,In Transit,13:53:57,13
5487,6372,Picked Up,10:13:36,26
5488,272,Failed,11:52:37,36
5489,8907,Cancelled,16:56:54,41
5490,7110,In Transit,14:42:53,27
5491,3875,Delivered,15:17:03,40
5492,6807,Delivered,17:50:13,18
5493,6980,In Transit,20:01:13,21
5494,5741,In Transit,13:44:18,1
5495,2241,Failed,16:40:50,38
5496,5448,Returned,10:45:48,7
5497,5432,Failed,15:11:17,20
5498,87,Delivered,20:50:35,9
5499,2234,Returned,10:03:44,29
5500,9627,Picked Up,13:57:44,4
5501,4246,Cancelled,22:54:11,13
5502,4894,Cancelled,11:35:57,9
5503,7312,Failed,15:54:01,19
5504,3627,Returned,17:23:20,40
5505,5700,Delivered,12:45:33,4
5506,8635,Failed,18:15:57,40
5507,4944,Delivered,10:13:53,45
5508,7920,Returned,11:38:44,17
5509,7326,Picked Up,21:06:17,3
5510,8304,Failed,15:37:23,47
5511,967,Delivered,11:29:18,44
5512,5423,Delivered,15:09:09,10
5513,6127,Delivered,11:17:12,29
5514,6551,Returned,12:25:39,26
5515,3364,In Transit,15:43:58,42
5516,8285,Cancelled,19:33:23,31
5517,8938,Delivered,19:36:55,14
5518,6694,Delivered,17:13:07,32
5519,6919,Picked Up,22:31:06,21
5520,2118,Picked Up,22:05:51,8
5521,4218,Picked Up,22:32:20,31
5522,1554,Picked Up,17:53:17,2
5523,9472,Returned,21:41:15,31
5524,5229,Cancelled,11:33:32,30
5525,5080,Returned,16:01:40,50
5526,9796,Picked Up,22:38:49,6
5527,478,In Transit,17:10:11,37
5528,8012,Cancelled,15:03:05,10
5529,2482,Picked Up,12:39:52,42
5530,9474,Failed,18:57:46,43
5531,9268,Delivered,23:28:23,10
5532,9289,In Transit,14:49:18,40
5533,4214,Cancelled,20:40:39,24
5534,6980,Failed,15:46:05,9
5535,7329,Picked Up,13:58:57,33
5536,9948,Cancelled,20:53:21,32
5537,2173,Picked Up,20:32:48,21
5538,9803,Picked Up,10:22:43,5
5539,9849,Failed,13:37:10,35
5540,4186,In Transit,10:33:12,30
5541,9919,Cancelled,15:20:07,10
5542,4685,Picked Up,18:42:20,5
5543,990,Returned,12:38:02,1
5544,6605,In Transit,17:54:48,32
5545,9556,Returned,12:39:42,27
5546,1858,In Transit,11:50:33,4
5547,2919,Delivered,16:08:43,29
5548,4008,Picked Up,23:07:21,37
5549,5541,Delivered,10:15:48,33
5550,8943,Failed,14:02:07,27
5551,9521,Returned,15:27:55,32
5552,5714,Returned,17:40:33,14
5553,4625,In Transit,19:03:37,26
5554,6694,Returned,12:23:42,18
5555,9034,Failed,20:50:53,11
5556,8258,In Transit,19:41:42,8
5557,6903,Cancelled,20:30:40,48
5558,6439,In Transit,21:02:25,22
5559,680,Picked Up,18:10:34,32
5560,5623,Delivered,15:53:46,23
5561,12,Returned,20:45:37,35
5562,1027,Cancelled,11:28:05,38
5563,7134,Returned,22:21:30,48
5564,2362,Delivered,19:56:23,49
5565,1146,In Transit,21:16:54,42
5566,9316,Picked Up,14:22:37,30
