order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7183,49,71,Chilli Paneer,23/07/24,17:13:54,Confirmed,1743.54
7184,44,7,Kheer,20/02/24,10:40:57,Preparing,225.43
7185,13,84,Pani Puri,04/11/24,19:09:54,Cancelled,1162.24
7186,14,139,Hyderabadi Biryani,19/07/24,13:56:03,Delivered,1314.59
7187,10,73,Mysore Pak,26/01/25,19:34:21,Confirmed,1603.18
7188,45,60,Malpua,20/06/24,22:57:49,Pending,777.91
7189,39,58,Dal Baati Churma,10/02/25,19:14:48,Cancelled,1676.13
7190,4,50,Baingan Bharta,04/09/24,14:00:17,Preparing,175.64
7191,29,72,Vada Pav,30/09/24,20:24:13,Pending,471.1
7192,27,76,Biryani,14/01/25,10:25:01,Cancelled,1647.69
7193,39,56,Malpua,27/05/24,19:09:10,Preparing,1715.66
7194,29,134,Pesarattu,01/12/24,16:28:14,Pending,1299.01
7195,35,136,Chole Bhature,13/04/24,13:04:42,Confirmed,1590.31
7196,26,96,Litti Chokha,11/01/25,15:02:36,Confirmed,1330.45
7197,47,85,Mango Lassi,09/11/24,14:14:52,Preparing,628.94
7198,1,100,Gajar Ka Halwa,31/05/24,19:20:17,Cancelled,868.0
7199,4,98,Rogan Josh,09/01/25,22:08:48,Preparing,1241.8
7200,9,113,Pani Puri,29/09/24,22:38:56,Cancelled,281.8
7201,9,59,Dal Baati Churma,06/12/24,22:23:34,Delivered,1649.6
7202,43,146,Thepla,09/06/24,12:57:43,Pending,890.82
7203,24,146,Mango Lassi,02/06/24,14:04:21,Cancelled,160.1
7204,9,115,Baingan Bharta,09/05/24,15:11:18,Confirmed,1758.31
7205,2,38,Idli Sambar,24/09/24,13:12:07,Pending,541.56
7206,50,129,Tandoori Chicken,19/06/24,21:45:00,Out for Delivery,390.12
7207,49,104,Hyderabadi Biryani,19/11/24,16:13:23,Cancelled,903.28
7208,12,61,Kadhai Paneer,13/03/24,18:41:06,Preparing,238.24
7209,3,150,Thepla,17/02/24,11:06:59,Cancelled,130.95
7210,47,95,Butter Chicken,02/04/24,15:01:01,Cancelled,131.84
7211,41,28,Fish Curry,22/12/24,10:56:44,Cancelled,356.92
7212,23,15,Dal Makhani,08/09/24,16:34:24,Preparing,258.31
7213,50,146,Thepla,18/04/24,22:17:10,Cancelled,878.89
7214,8,28,Litti Chokha,31/10/24,14:54:32,Pending,202.49
7215,2,1,Kolkata Roll,18/12/24,21:20:58,Preparing,1061.35
7216,39,143,Kheer,21/08/24,22:38:01,Pending,985.67
7217,14,87,Mango Lassi,18/03/24,17:56:03,Confirmed,145.23
7218,10,32,Chicken Tikka Masala,30/07/24,18:59:16,Preparing,717.74
7219,22,37,Paneer Tikka,22/02/24,10:10:56,Delivered,945.94
7220,27,90,Mango Lassi,22/08/24,13:43:01,Pending,960.53
7221,6,108,Paneer Tikka,25/01/25,15:58:00,Delivered,1289.75
7222,24,125,Mutton Curry,28/11/24,11:57:01,Pending,1589.57
7223,50,112,Paneer Tikka,22/06/24,15:41:57,Pending,135.48
7224,35,135,Fish Curry,06/08/24,22:14:54,Delivered,1455.09
7225,32,66,Dhokla,12/07/24,10:55:49,Out for Delivery,967.89
7226,33,126,Egg Curry,06/10/24,19:56:10,Delivered,889.87
7227,41,35,Mysore Pak,15/11/24,22:36:12,Delivered,487.62
7228,46,77,Veg Kolhapuri,27/05/24,11:47:46,Confirmed,1157.23
7229,37,25,Misal Pav,08/03/24,14:01:08,Out for Delivery,414.26
7230,26,82,Gulab Jamun,09/04/24,16:42:37,Pending,1803.7
7231,8,77,Mysore Pak,23/05/24,21:48:03,Preparing,1992.65
7232,23,73,Dal Baati Churma,19/01/25,22:18:35,Preparing,1848.83
7233,24,50,Kadhai Paneer,18/08/24,15:43:15,Delivered,1763.69
7234,6,127,Mutton Curry,22/01/25,20:05:37,Preparing,126.19
7235,27,39,Palak Paneer,15/04/24,13:02:57,Out for Delivery,458.03
7236,43,105,Dal Makhani,11/03/24,18:54:24,Out for Delivery,806.25
7237,12,17,Hyderabadi Biryani,18/09/24,11:04:44,Out for Delivery,347.25
7238,12,23,Tandoori Chicken,25/12/24,21:55:38,Cancelled,1041.43
7239,33,21,Chicken Tikka Masala,10/05/24,10:47:05,Confirmed,883.82
7240,50,57,Biryani,28/06/24,15:30:31,Out for Delivery,1887.16
7241,31,104,Chicken Tikka Masala,22/04/24,14:15:48,Pending,764.35
7242,5,35,Rajma Chawal,12/11/24,11:19:52,Pending,553.44
7243,20,128,Tandoori Roti,13/07/24,18:49:10,Delivered,236.7
7244,33,81,Aloo Paratha,29/05/24,15:59:49,Delivered,405.06
7245,28,96,Dal Baati Churma,25/01/25,22:05:45,Cancelled,1366.52
7246,30,110,Misal Pav,23/06/24,21:00:58,Delivered,483.23
7247,29,7,Pav Bhaji,11/01/25,11:37:29,Out for Delivery,1003.85
7248,19,131,Rogan Josh,14/08/24,17:18:11,Cancelled,314.69
7249,2,48,Pav Bhaji,21/08/24,21:40:33,Out for Delivery,170.15
7250,48,3,Aloo Paratha,25/07/24,13:27:49,Confirmed,790.26
7251,48,69,Thepla,11/12/24,10:08:22,Pending,1981.75
7252,14,42,Chole Bhature,17/06/24,11:36:35,Confirmed,156.77
7253,37,116,Palak Paneer,30/09/24,10:05:23,Confirmed,1482.76
7254,36,80,Gajar Ka Halwa,17/10/24,22:17:06,Pending,1249.23
7255,24,80,Hyderabadi Biryani,10/07/24,12:19:26,Out for Delivery,1431.7
7256,27,36,Kheer,15/11/24,21:19:02,Delivered,233.13
7257,15,98,Palak Paneer,30/09/24,20:46:27,Confirmed,768.24
7258,23,21,Rajma Chawal,15/05/24,10:14:40,Preparing,1120.62
7259,42,126,Mango Lassi,18/11/24,18:44:20,Out for Delivery,161.79
7260,39,137,Rajma Chawal,19/06/24,22:50:22,Pending,292.92
7261,26,20,Vada Pav,31/10/24,16:33:21,Cancelled,1132.27
7262,40,38,Jalebi,29/02/24,18:44:13,Cancelled,878.9
7263,42,98,Thepla,28/12/24,20:16:21,Confirmed,1472.34
7264,18,128,Kadhai Paneer,18/09/24,17:54:21,Preparing,1154.29
7265,12,1,Gulab Jamun,07/02/25,22:31:29,Cancelled,342.75
7266,26,51,Bombay Sandwich,29/01/25,17:12:45,Out for Delivery,807.42
7267,10,111,Rogan Josh,24/09/24,19:16:56,Cancelled,1199.07
7268,1,90,Jalebi,25/06/24,15:17:29,Out for Delivery,452.87
7269,44,27,Bombay Sandwich,10/03/24,12:11:50,Confirmed,371.38
7270,37,82,Baingan Bharta,13/09/24,11:43:48,Out for Delivery,521.06
7271,22,149,Gajar Ka Halwa,12/09/24,18:24:28,Out for Delivery,411.94
7272,47,1,Mysore Pak,11/09/24,16:32:02,Confirmed,1601.72
7273,35,50,Idli Sambar,10/08/24,16:11:27,Pending,719.96
7274,11,31,Malpua,04/08/24,21:31:51,Cancelled,475.29
7275,22,51,Vada Pav,13/02/24,16:21:24,Out for Delivery,1425.99
7276,16,35,Hyderabadi Biryani,07/10/24,12:08:40,Delivered,1555.02
7277,34,86,Dhokla,06/08/24,15:14:26,Pending,906.33
7278,16,148,Kheer,23/06/24,19:08:47,Out for Delivery,1149.98
7279,17,97,Chilli Paneer,09/02/25,11:50:48,Delivered,1423.62
7280,18,76,Tandoori Chicken,14/11/24,21:01:16,Cancelled,1547.67
7281,6,85,Dal Baati Churma,29/12/24,13:01:04,Pending,134.87
7282,21,2,Dhokla,25/07/24,12:31:42,Confirmed,1310.65
7283,1,82,Misal Pav,07/11/24,16:07:18,Preparing,892.65
7284,26,98,Kheer,09/12/24,12:32:45,Out for Delivery,404.17
7285,48,68,Mango Lassi,26/03/24,12:00:38,Delivered,1151.56
7286,18,99,Misal Pav,03/04/24,11:42:06,Pending,543.45
7287,1,19,Aloo Paratha,11/03/24,21:13:30,Out for Delivery,861.09
7288,14,35,Dhokla,30/05/24,10:17:07,Cancelled,1377.28
7289,30,55,Mango Lassi,23/10/24,18:55:27,Delivered,1656.54
7290,34,43,Butter Chicken,29/01/25,21:25:49,Out for Delivery,399.46
7291,32,71,Chole Bhature,25/02/24,22:16:52,Delivered,229.35
7292,16,77,Dal Makhani,06/10/24,17:48:12,Confirmed,321.1
7293,35,92,Veg Kolhapuri,08/02/25,19:09:25,Confirmed,1405.79
7294,18,149,Jalebi,31/12/24,11:47:01,Cancelled,126.54
7295,14,29,Aloo Paratha,21/04/24,16:41:56,Delivered,1729.56
7296,23,143,Litti Chokha,07/10/24,13:05:05,Delivered,464.93
7297,32,35,Hyderabadi Biryani,16/07/24,20:06:12,Delivered,1563.65
7298,35,140,Kadhai Paneer,24/03/24,14:15:45,Preparing,668.82
7299,40,126,Jalebi,23/11/24,16:41:12,Pending,699.97
7300,26,2,Rogan Josh,19/12/24,11:20:30,Preparing,1549.95
7301,42,77,Malpua,06/06/24,16:42:53,Preparing,1177.01
7302,1,11,Idli Sambar,25/04/24,12:57:35,Pending,689.24
7303,38,141,Gajar Ka Halwa,06/10/24,12:08:05,Cancelled,105.56
7304,41,34,Bombay Sandwich,06/08/24,12:28:30,Preparing,1462.5
7305,13,126,Chicken Tikka Masala,17/05/24,18:48:20,Preparing,1487.76
7306,12,59,Pesarattu,29/02/24,17:28:07,Delivered,272.14
7307,20,20,Pav Bhaji,24/05/24,13:13:36,Preparing,460.71
7308,1,118,Gulab Jamun,27/06/24,10:48:13,Confirmed,141.56
7309,18,90,Idli Sambar,04/01/25,17:02:38,Out for Delivery,518.09
7310,9,16,Veg Kolhapuri,07/08/24,16:05:37,Cancelled,855.17
7311,25,36,Misal Pav,08/08/24,11:48:22,Cancelled,185.3
7312,14,13,Chicken Tikka Masala,05/12/24,20:11:10,Confirmed,973.53
7313,6,26,Rasgulla,01/10/24,11:30:42,Cancelled,1297.02
7314,23,27,Baingan Bharta,18/02/24,21:24:42,Preparing,541.93
7315,44,10,Thepla,21/05/24,12:23:55,Pending,1991.88
7316,39,124,Misal Pav,28/11/24,20:28:37,Delivered,1559.76
7317,38,89,Hyderabadi Biryani,14/02/24,11:00:10,Preparing,1507.58
7318,35,114,Fish Curry,25/08/24,22:20:22,Cancelled,1508.02
7319,33,36,Thepla,18/11/24,10:09:55,Out for Delivery,1950.57
7320,24,50,Paneer Tikka,13/07/24,16:51:43,Preparing,1711.33
7321,35,24,Vada Pav,14/12/24,19:29:06,Confirmed,377.87
7322,26,136,Aloo Paratha,20/10/24,20:47:31,Delivered,1380.13
7323,8,17,Fish Curry,29/04/24,10:17:54,Delivered,867.69
7324,50,131,Pav Bhaji,17/04/24,16:07:58,Pending,1561.55
7325,44,74,Vada Pav,15/10/24,14:07:01,Cancelled,897.07
7326,23,56,Litti Chokha,04/03/24,20:02:18,Preparing,734.82
7327,42,34,Samosa,19/05/24,21:42:13,Cancelled,631.49
7328,11,38,Litti Chokha,11/01/25,18:20:48,Preparing,853.07
7329,9,142,Gajar Ka Halwa,17/11/24,10:23:15,Cancelled,1776.93
7330,5,140,Pesarattu,21/02/24,15:34:14,Preparing,200.01
7331,49,66,Mango Lassi,17/03/24,19:55:31,Out for Delivery,1027.57
7332,39,50,Dosa,14/08/24,22:44:54,Pending,324.99
7333,12,91,Dosa,24/06/24,20:52:46,Delivered,551.71
7334,32,124,Gajar Ka Halwa,15/11/24,17:08:03,Preparing,1496.93
7335,33,32,Rajma Chawal,17/10/24,17:55:24,Delivered,1585.92
7336,26,133,Pani Puri,25/05/24,18:40:14,Preparing,268.1
7337,8,135,Rasgulla,22/02/24,17:21:26,Pending,977.04
7338,20,141,Hyderabadi Biryani,31/05/24,12:50:47,Out for Delivery,788.03
7339,47,47,Dal Baati Churma,28/05/24,17:03:30,Preparing,1377.17
7340,21,99,Gajar Ka Halwa,29/09/24,13:09:34,Out for Delivery,1835.49
7341,33,65,Vada Pav,05/10/24,12:16:31,Delivered,1504.73
7342,3,36,Dhokla,20/02/24,21:52:20,Out for Delivery,574.35
7343,18,90,Gajar Ka Halwa,13/12/24,21:02:16,Delivered,1662.04
7344,11,50,Bombay Sandwich,02/08/24,21:50:53,Cancelled,463.17
7345,35,141,Tandoori Chicken,15/06/24,16:52:31,Preparing,1561.62
7346,18,103,Litti Chokha,27/06/24,12:57:02,Cancelled,1956.09
7347,46,15,Tandoori Roti,12/12/24,15:40:49,Preparing,707.02
7348,25,29,Kheer,09/09/24,11:02:43,Confirmed,112.19
7349,2,27,Rogan Josh,17/08/24,14:51:06,Preparing,593.3
7350,46,133,Samosa,03/09/24,20:24:13,Confirmed,1863.78
7351,41,74,Rasgulla,11/07/24,21:59:54,Cancelled,1866.12
7352,14,41,Bombay Sandwich,15/08/24,11:59:31,Pending,279.08
7353,21,123,Litti Chokha,30/08/24,21:04:50,Delivered,1966.05
7354,24,123,Dosa,06/10/24,21:44:01,Preparing,1696.35
7355,30,27,Veg Kolhapuri,08/04/24,11:49:57,Pending,1711.34
7356,41,57,Pesarattu,17/05/24,12:05:55,Delivered,1583.29
7357,43,92,Veg Kolhapuri,03/07/24,16:09:34,Preparing,829.35
7358,30,61,Biryani,14/05/24,22:58:45,Preparing,757.73
7359,30,130,Tandoori Roti,22/06/24,20:22:02,Pending,1228.89
7360,27,52,Malpua,03/11/24,12:58:24,Out for Delivery,1517.87
7361,43,128,Rasgulla,08/02/25,15:07:25,Delivered,1297.4
7362,19,54,Mango Lassi,01/07/24,15:04:49,Cancelled,1955.48
7363,21,101,Kolkata Roll,19/11/24,18:23:09,Pending,854.14
7364,13,95,Chole Bhature,04/06/24,13:26:50,Confirmed,1643.36
7365,41,105,Veg Kolhapuri,24/06/24,22:09:55,Cancelled,1506.37
7366,4,128,Rasgulla,16/07/24,21:16:17,Cancelled,1636.05
7367,7,64,Pav Bhaji,11/10/24,22:56:27,Out for Delivery,1543.8
7368,21,54,Tandoori Roti,22/05/24,15:14:04,Delivered,1808.8
7369,34,58,Rasgulla,28/02/24,22:57:08,Confirmed,289.28
7370,14,80,Chilli Paneer,06/11/24,21:11:12,Cancelled,1035.83
7371,31,2,Dal Baati Churma,02/02/25,21:51:23,Delivered,132.28
7372,30,98,Egg Curry,02/05/24,20:50:09,Preparing,506.18
7373,22,56,Rajma Chawal,09/06/24,21:42:11,Confirmed,272.32
7374,46,6,Rasgulla,24/11/24,21:17:16,Preparing,171.18
7375,37,61,Jalebi,30/06/24,19:21:31,Confirmed,905.92
7376,30,112,Dhokla,28/12/24,20:27:36,Pending,168.83
7377,50,88,Chicken Tikka Masala,14/12/24,12:15:47,Delivered,1857.87
7378,28,16,Veg Kolhapuri,13/06/24,16:57:03,Confirmed,1263.25
7379,6,49,Biryani,17/11/24,20:34:47,Confirmed,1655.51
7380,1,70,Mango Lassi,11/01/25,14:46:26,Confirmed,1811.68
7381,38,124,Palak Paneer,17/01/25,13:48:22,Pending,602.37
7382,37,76,Chilli Paneer,22/06/24,20:42:21,Delivered,489.41
7383,25,6,Chole Bhature,04/02/25,18:44:01,Pending,1546.53
7384,46,29,Malpua,11/12/24,20:16:13,Cancelled,1883.91
7385,31,117,Gulab Jamun,07/08/24,15:46:17,Preparing,763.11
7386,32,119,Dosa,31/10/24,17:19:08,Preparing,847.24
7387,17,22,Kadhai Paneer,21/11/24,21:07:52,Confirmed,128.67
7388,33,136,Mysore Pak,09/02/25,18:23:15,Out for Delivery,255.85
7389,38,103,Aloo Paratha,19/12/24,20:15:01,Confirmed,1502.88
7390,19,49,Hyderabadi Biryani,26/11/24,13:22:31,Preparing,1062.93
7391,9,57,Kolkata Roll,02/04/24,22:21:22,Out for Delivery,673.22
7392,14,74,Samosa,12/08/24,18:34:08,Preparing,336.58
7393,26,1,Gulab Jamun,06/05/24,16:35:15,Out for Delivery,1663.11
7394,13,138,Bombay Sandwich,18/08/24,22:45:36,Confirmed,1660.19
7395,5,25,Kolkata Roll,30/05/24,21:52:52,Cancelled,1734.17
7396,15,63,Rasgulla,15/03/24,18:45:38,Confirmed,1771.2
7397,32,8,Thepla,22/05/24,12:54:25,Cancelled,851.42
7398,14,107,Samosa,11/06/24,20:05:01,Out for Delivery,1759.31
7399,48,142,Pav Bhaji,28/01/25,17:17:16,Confirmed,1750.93
7400,42,123,Kadhai Paneer,18/09/24,12:32:13,Preparing,346.42
7401,39,20,Mango Lassi,23/04/24,10:14:26,Confirmed,1691.84
7402,35,114,Kadhai Paneer,09/09/24,21:15:36,Delivered,460.68
7403,31,149,Litti Chokha,24/02/24,12:14:47,Confirmed,1589.99
7404,29,66,Pav Bhaji,02/03/24,16:28:18,Out for Delivery,635.7
7405,5,107,Paneer Tikka,01/02/25,21:36:09,Cancelled,1226.46
7406,14,135,Pesarattu,05/03/24,19:07:31,Delivered,1843.04
7407,41,39,Dal Baati Churma,22/10/24,21:05:59,Preparing,273.06
7408,13,115,Dhokla,25/04/24,22:41:26,Confirmed,1966.71
7409,33,129,Fish Curry,03/05/24,12:32:20,Confirmed,1688.33
7410,44,73,Mutton Curry,06/07/24,16:02:21,Out for Delivery,715.08
7411,24,18,Tandoori Chicken,19/12/24,12:28:20,Pending,1494.59
7412,28,25,Baingan Bharta,09/02/25,17:13:21,Preparing,785.83
7413,7,112,Fish Curry,28/03/24,11:17:29,Preparing,608.41
7414,30,8,Palak Paneer,21/12/24,21:31:41,Preparing,1422.01
7415,32,21,Dosa,22/06/24,20:41:31,Delivered,434.11
7416,25,107,Butter Chicken,05/03/24,14:48:42,Preparing,480.43
7417,17,100,Chicken Tikka Masala,03/03/24,16:07:06,Out for Delivery,819.77
7418,13,130,Egg Curry,11/04/24,10:38:01,Preparing,165.5
7419,48,136,Paneer Tikka,22/09/24,14:27:31,Confirmed,615.21
7420,17,66,Dal Makhani,29/07/24,13:42:19,Out for Delivery,1835.56
7421,9,53,Mysore Pak,18/06/24,11:19:44,Preparing,349.75
7422,19,116,Baingan Bharta,09/05/24,17:07:39,Cancelled,848.29
7423,37,54,Litti Chokha,11/07/24,12:23:17,Out for Delivery,1659.78
7424,28,91,Mysore Pak,04/07/24,18:12:44,Out for Delivery,807.72
7425,34,102,Biryani,04/01/25,18:54:46,Out for Delivery,1648.04
7426,27,40,Butter Chicken,16/04/24,12:16:05,Delivered,428.62
7427,16,69,Jalebi,23/10/24,13:51:05,Delivered,213.33
7428,23,125,Fish Curry,05/01/25,20:05:01,Pending,1520.62
7429,15,110,Thepla,07/07/24,16:19:07,Confirmed,248.18
7430,28,17,Kheer,22/02/24,20:41:42,Confirmed,1475.02
7431,41,106,Biryani,20/02/24,14:16:26,Confirmed,812.05
7432,32,9,Thepla,16/01/25,16:00:57,Cancelled,1349.95
7433,1,145,Tandoori Chicken,05/08/24,12:59:41,Preparing,1095.38
7434,17,40,Kheer,28/03/24,16:08:42,Delivered,1071.47
7435,16,54,Rasgulla,29/10/24,16:52:32,Pending,1228.01
7436,1,80,Paneer Tikka,04/03/24,10:34:07,Pending,1367.81
7437,10,33,Butter Chicken,15/07/24,14:02:55,Cancelled,1534.07
7438,13,102,Palak Paneer,02/08/24,16:57:34,Pending,918.88
7439,42,132,Palak Paneer,12/10/24,18:16:25,Preparing,1338.78
7440,44,89,Pav Bhaji,03/03/24,17:47:43,Cancelled,636.66
7441,17,95,Kheer,07/02/25,22:28:59,Out for Delivery,1450.09
7442,36,42,Idli Sambar,10/09/24,18:32:24,Confirmed,139.62
7443,23,146,Rasgulla,12/11/24,13:19:54,Out for Delivery,117.3
7444,41,29,Bombay Sandwich,21/10/24,14:20:02,Confirmed,191.64
7445,19,108,Chilli Paneer,11/01/25,19:28:16,Out for Delivery,1025.07
7446,30,16,Litti Chokha,27/12/24,14:47:49,Out for Delivery,1469.87
7447,20,96,Aloo Paratha,27/09/24,14:52:17,Confirmed,297.14
7448,3,136,Paneer Tikka,17/01/25,15:01:40,Preparing,675.67
7449,11,143,Mutton Curry,09/01/25,10:47:09,Preparing,785.0
7450,42,61,Chicken Tikka Masala,12/04/24,13:29:24,Confirmed,1669.49
7451,46,24,Gulab Jamun,03/09/24,19:30:26,Confirmed,1308.64
7452,48,19,Malpua,14/11/24,20:52:34,Cancelled,1186.9
7453,37,4,Rogan Josh,27/03/24,16:44:38,Out for Delivery,1218.25
7454,19,71,Kadhai Paneer,23/04/24,11:50:20,Confirmed,492.92
7455,41,129,Dal Baati Churma,28/05/24,13:51:34,Preparing,1447.09
7456,47,26,Bombay Sandwich,11/01/25,17:08:38,Delivered,566.37
7457,3,57,Gajar Ka Halwa,16/05/24,10:10:15,Pending,1314.79
7458,47,116,Malpua,26/03/24,18:51:28,Cancelled,1733.64
7459,34,60,Rajma Chawal,18/05/24,22:27:52,Preparing,687.09
7460,35,15,Kheer,16/12/24,11:02:22,Delivered,1312.31
7461,9,117,Thepla,16/08/24,11:33:24,Confirmed,1306.25
7462,9,12,Paneer Tikka,02/10/24,19:27:25,Confirmed,1701.06
7463,14,32,Kheer,13/02/24,16:59:01,Confirmed,295.94
7464,2,122,Vada Pav,01/05/24,18:29:39,Out for Delivery,745.23
7465,47,105,Kadhai Paneer,23/12/24,19:51:32,Confirmed,680.47
7466,8,31,Dal Baati Churma,07/02/25,13:49:59,Out for Delivery,983.05
7467,18,32,Rasgulla,30/07/24,22:32:20,Preparing,1103.4
7468,40,52,Chilli Paneer,11/08/24,21:10:48,Preparing,1122.37
7469,37,73,Misal Pav,19/03/24,14:39:55,Out for Delivery,633.15
7470,4,123,Pani Puri,22/10/24,10:26:19,Out for Delivery,843.36
7471,16,108,Chole Bhature,16/11/24,16:54:36,Pending,1682.94
7472,50,74,Kheer,03/04/24,10:01:22,Confirmed,852.59
7473,34,34,Dosa,10/01/25,16:51:50,Out for Delivery,1101.04
7474,23,52,Baingan Bharta,31/08/24,20:29:18,Delivered,1847.52
7475,37,75,Malpua,15/06/24,18:36:14,Delivered,1527.37
7476,26,134,Chicken Tikka Masala,02/07/24,21:13:28,Delivered,1541.04
7477,48,14,Biryani,14/07/24,13:51:11,Confirmed,491.73
7478,24,106,Jalebi,23/06/24,22:00:51,Confirmed,1969.41
7479,11,85,Chilli Paneer,16/10/24,15:43:59,Preparing,1963.8
7480,35,93,Biryani,11/06/24,22:38:31,Cancelled,1900.27
7481,26,115,Idli Sambar,22/08/24,18:25:00,Preparing,1721.62
7482,16,63,Vada Pav,09/03/24,22:45:35,Pending,1946.2
7483,29,52,Mutton Curry,20/12/24,15:30:09,Cancelled,353.24
7484,7,111,Misal Pav,05/10/24,14:04:23,Cancelled,1166.39
7485,30,121,Butter Chicken,28/04/24,11:06:06,Out for Delivery,170.97
7486,30,86,Chicken Tikka Masala,16/10/24,15:18:05,Delivered,1082.19
7487,25,43,Kadhai Paneer,30/09/24,11:15:55,Preparing,507.2
7488,48,119,Kadhai Paneer,23/12/24,14:48:28,Confirmed,458.51
7489,41,84,Pesarattu,06/10/24,20:25:16,Pending,866.93
7490,44,94,Samosa,05/01/25,21:33:11,Cancelled,198.13
7491,9,6,Biryani,25/01/25,20:20:28,Cancelled,1700.48
7492,30,124,Kolkata Roll,03/10/24,21:20:00,Preparing,1776.55
7493,31,52,Dosa,14/03/24,22:09:58,Out for Delivery,471.56
7494,36,141,Dosa,28/08/24,19:11:08,Preparing,711.14
7495,6,101,Mysore Pak,07/02/25,10:16:11,Out for Delivery,1855.55
7496,44,38,Egg Curry,29/09/24,11:42:39,Confirmed,103.02
7497,32,34,Gulab Jamun,19/07/24,14:43:05,Delivered,660.65
7498,26,150,Mutton Curry,27/05/24,22:24:51,Out for Delivery,525.62
7499,27,142,Mango Lassi,01/12/24,11:45:45,Confirmed,1970.17
7500,39,83,Mutton Curry,19/05/24,12:43:31,Out for Delivery,1241.8
7501,47,29,Chole Bhature,24/08/24,14:15:17,Preparing,1030.48
7502,48,124,Dosa,31/05/24,22:36:19,Preparing,1633.81
7503,32,137,Dosa,05/04/24,17:59:53,Confirmed,942.1
7504,8,104,Jalebi,30/09/24,19:45:24,Pending,1726.11
7505,13,31,Misal Pav,27/09/24,18:39:40,Preparing,1301.6
7506,13,133,Butter Chicken,17/02/24,19:51:48,Pending,1365.94
7507,17,63,Veg Kolhapuri,04/12/24,19:48:52,Preparing,1439.14
7508,36,42,Baingan Bharta,24/04/24,10:20:17,Pending,1430.56
7509,17,135,Egg Curry,20/03/24,18:04:21,Preparing,104.07
7510,46,111,Paneer Tikka,07/12/24,10:08:08,Confirmed,120.4
7511,19,17,Bombay Sandwich,11/11/24,10:40:25,Pending,373.92
7512,33,52,Thepla,05/04/24,15:21:22,Preparing,478.96
7513,1,85,Dal Makhani,27/02/24,21:54:58,Delivered,601.12
7514,33,145,Pani Puri,28/04/24,11:55:45,Cancelled,1577.54
7515,26,23,Biryani,07/11/24,12:01:28,Confirmed,1497.71
7516,4,125,Chilli Paneer,25/06/24,21:30:23,Confirmed,1921.92
7517,49,38,Chicken Tikka Masala,20/11/24,18:47:54,Confirmed,127.41
7518,4,23,Fish Curry,02/04/24,21:14:11,Preparing,721.09
7519,14,26,Tandoori Roti,07/11/24,21:55:18,Cancelled,1553.96
7520,12,134,Pesarattu,29/08/24,10:26:35,Preparing,1422.01
7521,21,27,Veg Kolhapuri,26/04/24,11:47:09,Cancelled,1791.53
7522,36,69,Malpua,26/11/24,14:42:27,Confirmed,743.84
7523,14,55,Kadhai Paneer,08/03/24,17:22:40,Cancelled,1928.06
7524,16,17,Veg Kolhapuri,24/04/24,16:41:34,Delivered,1641.06
7525,44,59,Chilli Paneer,12/01/25,20:57:00,Delivered,1951.4
7526,28,113,Vada Pav,27/10/24,10:55:38,Pending,184.35
7527,50,149,Pani Puri,15/07/24,17:07:17,Preparing,310.56
7528,3,68,Bombay Sandwich,11/11/24,13:38:28,Preparing,1130.76
7529,16,106,Chilli Paneer,06/04/24,15:15:00,Cancelled,190.93
7530,10,2,Tandoori Roti,18/02/24,15:29:24,Pending,1793.23
7531,24,117,Misal Pav,03/02/25,21:15:02,Out for Delivery,814.56
7532,27,90,Litti Chokha,20/07/24,20:35:31,Confirmed,315.5
7533,35,31,Dal Baati Churma,10/02/25,13:17:15,Cancelled,1314.5
7534,17,116,Rajma Chawal,11/03/24,17:30:56,Preparing,222.7
7535,20,117,Pesarattu,17/09/24,17:30:29,Delivered,1367.68
7536,25,91,Dal Makhani,08/03/24,20:50:20,Pending,1762.46
7537,6,150,Malpua,27/05/24,18:58:54,Pending,1592.72
7538,29,121,Egg Curry,16/09/24,19:24:26,Pending,1239.7
7539,44,124,Kadhai Paneer,28/02/24,17:02:55,Preparing,447.68
7540,27,50,Butter Chicken,02/10/24,20:26:42,Out for Delivery,938.44
7541,32,97,Dosa,25/12/24,11:58:56,Delivered,169.84
7542,24,52,Gajar Ka Halwa,13/04/24,21:38:26,Preparing,1919.38
7543,9,39,Malpua,30/08/24,12:44:11,Confirmed,1387.94
7544,43,131,Kheer,01/11/24,10:59:10,Pending,1925.58
7545,29,94,Fish Curry,15/04/24,16:02:09,Confirmed,1281.13
7546,12,61,Mysore Pak,23/02/24,17:35:56,Pending,1675.32
7547,47,78,Thepla,02/10/24,19:52:03,Pending,406.17
7548,14,18,Pesarattu,11/07/24,15:22:48,Cancelled,1319.23
7549,1,57,Tandoori Roti,02/04/24,14:39:02,Preparing,1512.53
7550,14,55,Chicken Tikka Masala,18/10/24,16:19:48,Preparing,1163.17
7551,47,106,Idli Sambar,19/05/24,20:39:27,Delivered,1650.94
7552,35,73,Hyderabadi Biryani,15/03/24,15:27:39,Out for Delivery,239.57
7553,22,25,Tandoori Roti,02/04/24,20:21:15,Confirmed,1547.78
7554,40,135,Kolkata Roll,18/05/24,11:54:00,Out for Delivery,1201.4
7555,12,9,Rasgulla,18/10/24,13:20:49,Cancelled,517.63
7556,49,69,Gajar Ka Halwa,14/11/24,21:23:49,Delivered,1710.2
